cx,cy,cz,A1,A2,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.4,-0.9,18.1,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.918646146,-0.516628983,-1.396115623,-0.084864452,-0.315135522,-0.035742969,-0.361608912,-0.081482174,-0.172188744,-1.979084964,-1.330842033,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.4_cy=-0.9_cz=18.1.log
1.4,-0.9,18.2,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.021846441,-0.881249944,-1.447144737,-0.07905371,-0.296078044,-0.032197538,-0.347540138,-0.077026852,-0.164288393,-2.003288024,-1.235611116,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.4_cy=-0.9_cz=18.2.log
1.4,-0.9,18.3,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.984606859,-1.079838033,-1.441660299,-0.073657124,-0.277955554,-0.029041163,-0.333866696,-0.07280371,-0.156682972,-1.996128135,-1.140982608,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.4_cy=-0.9_cz=18.3.log
1.4,-0.8,18.1,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.903501192,-0.636370441,-1.296931393,-0.082184985,-0.34516815,-0.034274596,-0.384751481,-0.080515808,-0.17695782,-1.958395959,-1.297791082,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.4_cy=-0.8_cz=18.1.log
1.4,-0.8,18.2,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.035657936,-0.969396273,-1.382774761,-0.076650346,-0.32414029,-0.030942518,-0.369691241,-0.076116963,-0.16880019,-2.01025966,-1.203683407,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.4_cy=-0.8_cz=18.2.log
1.4,-0.8,18.3,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.021761727,-1.146103089,-1.402836255,-0.071460839,-0.304191748,-0.027980671,-0.355020058,-0.071956572,-0.16095004,-2.024171557,-1.110887228,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.4_cy=-0.8_cz=18.3.log
1.5,-1,18.1,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.980961027,-0.571460807,-1.584977308,-0.088202805,-0.277290394,-0.035573542,-0.333998473,-0.080158127,-0.160855913,-1.905045059,-1.389150263,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.5_cy=-1.0_cz=18.1.log
1.5,-1,18.2,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.048493653,-0.895726599,-1.560780523,-0.08219126,-0.260630003,-0.031996735,-0.321372971,-0.075828308,-0.153639548,-1.94339847,-1.29927828,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.5_cy=-1.0_cz=18.2.log
1.5,-1,18.3,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.9839919,-1.066051638,-1.500169332,-0.076587595,-0.244986179,-0.028758783,-0.309098876,-0.071736943,-0.146674188,-1.94750866,-1.205245907,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.5_cy=-1.0_cz=18.3.log
1.5,-0.9,18.1,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.992908817,-0.730032584,-1.523493878,-0.085473137,-0.303758766,-0.034092618,-0.354687477,-0.079260788,-0.165292409,-1.872891446,-1.359694943,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.5_cy=-0.9_cz=18.1.log
1.5,-0.9,18.3,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.038679397,-1.157260217,-1.484149002,-0.074347385,-0.267702041,-0.027641815,-0.327955551,-0.070952556,-0.150652601,-1.971680346,-1.175865888,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.5_cy=-0.9_cz=18.3.log
1.5,-0.8,18.1,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.938745291,-0.858239152,-1.453306885,-0.082812495,-0.332806204,-0.032661896,-0.376926432,-0.078332073,-0.169741455,-1.795456712,-1.32683852,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.5_cy=-0.8_cz=18.1.log
1.5,-0.8,18.2,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.065703114,-1.111019005,-1.482737104,-0.077296682,-0.312399579,-0.02946787,-0.362437226,-0.074121481,-0.162067008,-1.905051334,-1.236784559,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.5_cy=-0.8_cz=18.2.log
1.5,-0.8,18.3,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.048973698,-1.229405042,-1.461564916,-0.07213855,-0.293053445,-0.026618974,-0.348261775,-0.070136793,-0.154656115,-1.963692143,-1.144967296,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.5_cy=-0.8_cz=18.3.log
1.6,-1,18.1,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.982194084,-0.755446739,-1.650432876,-0.088704814,-0.266641549,-0.034011042,-0.327660622,-0.077924192,-0.154499237,-1.786659022,-1.401662812,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-1.0_cz=18.1.log
1.6,-1,18.2,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.055866895,-1.005779303,-1.591886193,-0.082743469,-0.250514542,-0.030547187,-0.315474377,-0.073788901,-0.147678203,-1.872471015,-1.32345624,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-1.0_cz=18.2.log
1.6,-1,18.3,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.997131959,-1.125890992,-1.507147243,-0.07717118,-0.235397826,-0.027434737,-0.303601888,-0.069866963,-0.141095623,-1.912951685,-1.234895754,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-1.0_cz=18.3.log
1.6,-0.9,18.1,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.947345316,-0.914953506,-1.613372136,-0.085975145,-0.292181206,-0.032548944,-0.347540138,-0.077070778,-0.158647078,-1.694816659,-1.373525264,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-0.9_cz=18.1.log
1.6,-0.9,18.2,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.052842297,-1.126386725,-1.574830472,-0.080277354,-0.274297171,-0.029267067,-0.334481655,-0.072991963,-0.151618966,-1.825150486,-1.29331066,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-0.9_cz=18.2.log
1.6,-0.9,18.3,-0.1,0,7.3,5.9,25.5,2.2,2.1,-5.019512104,-1.21738195,-1.504015968,-0.074912144,-0.257297925,-0.02634287,-0.321812228,-0.069120227,-0.144829308,-1.899686123,-1.204994903,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-0.9_cz=18.3.log
1.6,-0.8,18.1,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.829106744,-1.046485877,-1.568235341,-0.083320778,-0.320199528,-0.031143321,-0.368894304,-0.076179714,-0.162813745,-1.539696187,-1.341277525,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-0.8_cz=18.1.log
1.6,-0.8,18.2,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.980587658,-1.225031297,-1.550821939,-0.077842616,-0.300458063,-0.028068522,-0.354932206,-0.072157375,-0.155572279,-1.723644468,-1.260636215,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-0.8_cz=18.2.log
1.6,-0.8,18.3,-0.1,0,7.3,5.9,25.5,2.2,2.1,-4.984365268,-1.291547357,-1.495243378,-0.072715859,-0.28175199,-0.025345129,-0.341334064,-0.068335839,-0.148588093,-1.840104049,-1.173368399,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A1=-0.1_A2=0_cx=1.6_cy=-0.8_cz=18.3.log
