cx,cy,cz,A1,A2,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.4,1.4,13.6,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.474822064,-1.268451224,-0.970955008,-0.031892568,-1.425014969,-0.024820531,-1.750336233,-0.053515935,-0.337719607,-2.080649967,-0.267201288,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.4_cy=1.4_cz=13.6.log
0.4,1.2,13.6,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.472251156,-1.179405045,-0.913707271,-0.034111444,-1.563909287,-0.026585089,-1.630742867,-0.056463977,-0.32706386,-2.121236059,-0.293256758,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.4_cy=1.2_cz=13.6.log
0.4,1.3,13.4,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.468655523,-1.160056402,-0.487082047,-0.03704066,-1.58979784,-0.02919051,-1.851889942,-0.061855543,-0.382311095,-2.127337339,-0.319622846,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.4_cy=1.3_cz=13.4.log
0.2,1.4,13.6,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.459101056,-1.210170605,-1.054378698,-0.030253512,-1.544978566,-0.026699296,-1.720070171,-0.054801703,-0.37461343,-1.986906248,-0.249504251,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.2_cy=1.4_cz=13.6.log
0.2,1.3,13.6,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.447931378,-1.164438931,-1.018015748,-0.031291414,-1.618555368,-0.027619225,-1.707571427,-0.056356673,-0.36850211,-1.978368975,-0.260957564,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.2_cy=1.3_cz=13.6.log
0.3,1.2,13.6,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.42562026,-1.139261975,-0.934159077,-0.03325552,-1.593365862,-0.02759036,-1.645362596,-0.057210087,-0.344127739,-2.054912645,-0.282872095,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.3_cy=1.2_cz=13.6.log
0.2,1.2,13.5,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.420939036,-1.017710778,-0.799895782,-0.034385038,-1.691980313,-0.03045306,-1.733852801,-0.061551828,-0.389676807,-2.024728159,-0.290843355,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.2_cy=1.2_cz=13.5.log
0.4,1.2,13.4,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.420246264,-1.026837284,-0.392363178,-0.038373491,-1.674410033,-0.030269827,-1.788944414,-0.063567391,-0.3757122,-2.169912637,-0.335454923,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.4_cy=1.2_cz=13.4.log
0.3,1.2,13.4,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.411523875,-0.931746928,-0.438520303,-0.037464857,-1.718894217,-0.031364205,-1.803414794,-0.064506773,-0.396846109,-2.147148457,-0.322319884,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.3_cy=1.2_cz=13.4.log
0.4,1.4,13.4,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.388245137,-1.265263473,-0.549623459,-0.035761795,-1.38144946,-0.028151354,-1.877401988,-0.060163149,-0.388628866,-2.066159506,-0.304467852,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.4_cy=1.4_cz=13.4.log
0.2,1.2,13.4,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.357918834,-0.836265007,-0.498683452,-0.036518572,-1.754957217,-0.032438502,-1.810544563,-0.065412897,-0.419120832,-2.078754887,-0.309926562,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.2_cy=1.2_cz=13.4.log
0.2,1.2,13.6,-0.75,0,7.4,5.8,25.5,2.1,1.9,-5.350536806,-1.09910008,-0.95977529,-0.032368221,-1.617801101,-0.028584335,-1.653368368,-0.057916663,-0.362149826,-1.962227535,-0.272744084,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.75_A2=0_cx=0.2_cy=1.2_cz=13.6.log
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
0.3,1.3,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.53590577,-1.111328995,-0.778156326,-0.032860189,-1.675199441,-0.027089607,-1.782058119,-0.05914721,-0.376454544,-2.107884529,-0.289073149,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.3_cz=13.5.log
0.3,1.4,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.534077834,-1.188308157,-0.813864155,-0.031738201,-1.571057881,-0.026147087,-1.819826691,-0.057521959,-0.382695759,-2.092412642,-0.275976388,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.4_cz=13.5.log
0.4,1.3,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.530204842,-1.168045859,-0.739401308,-0.033734938,-1.629581974,-0.026076805,-1.768790047,-0.058347762,-0.356947141,-2.132260155,-0.299834318,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.3_cz=13.5.log
0.2,1.4,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.521833231,-1.130063934,-0.873930667,-0.030859687,-1.635850799,-0.027119727,-1.805675085,-0.058241713,-0.403813353,-2.041821531,-0.266206685,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.4_cz=13.5.log
0.4,1.3,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.496178112,-1.193019502,-0.916659078,-0.031800952,-1.579354819,-0.024421434,-1.691168316,-0.055011919,-0.332818754,-2.109521702,-0.280613687,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.3_cz=13.6.log
0.2,1.3,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.493902761,-1.052417101,-0.824383732,-0.031947789,-1.714175342,-0.028094878,-1.786672827,-0.059911517,-0.397023067,-2.039529237,-0.278593105,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.3_cz=13.5.log
0.4,1.4,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.484829594,-1.241088023,-0.759166618,-0.032592869,-1.500633689,-0.025166916,-1.821847273,-0.05677083,-0.362716468,-2.089189123,-0.285905479,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.4_cz=13.5.log
