cx,cy,cz,A1,A2,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.2,1.3,13.4,-0.3,0,7.4,5.8,25.5,2.1,1.9,-5.431353192,-0.892227603,-0.541736913,-0.034075048,-1.758180108,-0.030075299,-1.855934871,-0.063642064,-0.427252106,-2.087659882,-0.296684218,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.3_A2=0_cx=0.2_cy=1.3_cz=13.4.log
0.4,1.2,13.4,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.389692803,-0.974417608,-0.364086322,-0.037737196,-1.697103305,-0.029564506,-1.780491854,-0.063586843,-0.375934338,-2.172642306,-0.335828919,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.2_cz=13.4.log
0.2,1.3,13.4,-0.7,0,7.4,5.8,25.5,2.1,1.9,-5.485187902,-0.975863391,-0.619016025,-0.035111694,-1.719314649,-0.031160891,-1.849117603,-0.063601276,-0.426954039,-2.08352208,-0.29631838,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.7_A2=0_cx=0.2_cy=1.3_cz=13.4.log
0.2,1.3,13.5,-1,0,7.4,5.8,25.5,2.1,1.9,-5.551818796,-1.152560167,-0.922340553,-0.033830319,-1.653940657,-0.030051454,-1.775060127,-0.059830568,-0.396473996,-2.033739202,-0.277883391,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-1.0_A2=0_cx=0.2_cy=1.3_cz=13.5.log
0.4,1.2,13.5,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.49680374,-1.10659255,-0.711024051,-0.035555972,-1.646221029,-0.027698291,-1.702740855,-0.05992846,-0.35076554,-2.157172302,-0.314021064,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.2_cz=13.5.log
0.2,1.3,13.5,-0.3,0,7.4,5.8,25.5,2.1,1.9,-5.498284036,-1.0592419,-0.830613652,-0.032077056,-1.710662541,-0.028224145,-1.786509675,-0.059905242,-0.396996084,-2.039162144,-0.278556082,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.3_A2=0_cx=0.2_cy=1.3_cz=13.5.log
0.2,1.3,13.5,-0.7,0,7.4,5.8,25.5,2.1,1.9,-5.530773994,-1.113129949,-0.882154813,-0.033087347,-1.679928356,-0.029270831,-1.782086984,-0.059868219,-0.396738805,-2.036139428,-0.278198401,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.7_A2=0_cx=0.2_cy=1.3_cz=13.5.log
0.4,1.2,13.6,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.458332984,-1.155941191,-0.901803406,-0.033506524,-1.578329467,-0.025936243,-1.622349294,-0.056480293,-0.32723768,-2.12209261,-0.293589339,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.2_cz=13.6.log
0.2,1.3,13.6,-1,0,7.4,5.8,25.5,2.1,1.9,-5.456196312,-1.185486872,-1.039762735,-0.031897588,-1.600215761,-0.0282505,-1.702595273,-0.05632467,-0.368297542,-1.976769452,-0.260700285,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-1.0_A2=0_cx=0.2_cy=1.3_cz=13.6.log
0.2,1.3,13.6,-0.3,0,7.4,5.8,25.5,2.1,1.9,-5.428536927,-1.125882207,-0.979859375,-0.030188251,-1.648208981,-0.026484687,-1.711312642,-0.056396834,-0.368765664,-1.98105409,-0.261352267,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.3_A2=0_cx=0.2_cy=1.3_cz=13.6.log
