cx,cy,cz,A2,a,b,theta,R3,R4,E,E_t1,E_t2,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.5,-0.9,13.0,-1.0,7.4,5.8,25.5,2.1,1.9,-4.907729668193497,,,-0.021635289886035,-1.654234959394671,-0.1136809665476903,-0.3734738717321306,-0.0580082793021574,-0.3461458111414686,-0.0915135483373887,-0.1690662541659549,-1.7904127870569937,-1.5731474896310829,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.5_cy=-0.9_cz=13.0.log
1.5,-0.9,13.1,-0.5,7.4,5.8,25.5,2.1,1.9,-5.134545353823341,,,-0.4502961558755487,-1.607556372997351,-0.107882774202153,-0.3318950592074543,-0.0513290629023686,-0.3448945562122389,-0.0867570224800147,-0.1617513701785355,-1.918699676345568,-1.5204102941206656,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.5_cy=-0.9_cz=13.1.log
1.5,-0.9,13.1,-1.5,7.4,5.8,25.5,2.1,1.9,-5.331334058981156,,,-0.7324735977454111,-1.7541527491994202,-0.1043913086177781,-0.3700501770945266,-0.0532661864417605,-0.3215825597289949,-0.0866622686153277,-0.1614457727991975,-1.891796440060716,-1.5234712880919687,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.5_cy=-0.9_cz=13.1.log
1.4,-0.7,13.3,-2.0,7.4,5.7,25.5,2.1,1.9,-5.38867466719239,,,-1.0834951614961028,-1.5988992449129,-0.0865235888632014,-0.4748004213906824,-0.043613199959509,-0.3484707357711158,-0.0787437197286635,-0.1632391962921247,-2.04597250954248,-1.282818065432366,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.4_cy=-0.7_cz=13.3.log
1.4,-0.7,13.3,-2.5,7.5,5.7,25.5,2.1,1.9,-5.42171338328626,,,-1.078163836733438,-1.633763700723648,-0.0851995428092777,-0.5032567448215559,-0.0442771057132631,-0.3362286431947723,-0.0775545884971506,-0.1595324947847984,-2.0806029040832072,-1.263578608923126,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.4_cy=-0.7_cz=13.3.log
0.2,1.5,13.6,0.0,7.4,5.8,25.5,2.1,1.9,-5.381150508997962,,,-1.171084262430668,-0.9772200679872184,-0.0275200785836204,-1.493101059109904,-0.0240235929377377,-1.7405809629708529,-0.0533257997012697,-0.3808678219793364,-1.9912103393580765,-0.2389815359492786,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.2_cy=1.5_cz=13.6.log
1.5,-0.9,13.1,-1.0,7.4,5.8,25.5,2.1,1.9,-5.248953604546841,,,-0.6164758641971275,-1.6883646006463096,-0.106153356609866,-0.3500727687496692,-0.0522653078660368,-0.3329517857637256,-0.0867262745741754,-0.1616239856230095,-1.905293552670628,-1.522167949762661,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.5_cy=-0.9_cz=13.1.log
1.5,-0.9,13.2,-0.5,7.4,5.8,25.5,2.1,1.9,-5.302854831155855,,,-0.8768385482253507,-1.617277757730335,-0.1006287585478276,-0.3114984742132947,-0.0463692238554358,-0.3316051494330168,-0.0821887496858835,-0.1545368877705186,-1.9774245722801425,-1.4465956654166805,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.5_cy=-0.9_cz=13.2.log
1.5,-0.9,13.2,-1.5,7.4,5.8,25.5,2.1,1.9,-5.43515778449364,,,-1.068502692738548,-1.705895975115709,-0.0975740399444475,-0.3464206603821367,-0.0479405091609805,-0.3092344178585335,-0.0821372938808053,-0.1542683134321123,-1.96059663646156,-1.450371393118985,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.5_cy=-0.9_cz=13.2.log
1.5,-0.9,13.1,-2.0,7.4,5.7,25.5,2.1,1.9,-5.402235472458415,,,-0.8067017557332292,-1.8024659991497167,-0.1062650533858686,-0.4314545408124104,-0.0570695245405659,-0.3294214147608727,-0.087044422107283,-0.163285632035695,-1.8538622055202725,-1.5313540686038325,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.5_cy=-0.9_cz=13.1.log
1.5,-0.9,13.1,-2.5,7.5,5.7,25.5,2.1,1.9,-5.503602810495067,,,-0.848665859317407,-1.832474782364443,-0.1044038587715476,-0.4567042880225926,-0.0582655584439635,-0.3183358230162412,-0.085554713383317,-0.159536259889137,-1.9177596664521843,-1.5313270858023316,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.5_cy=-0.9_cz=13.1.log
1.5,-0.9,13.2,-1.0,7.4,5.8,25.5,2.1,1.9,-5.381993882532697,,,-0.9927270951448008,-1.6677810178371146,-0.0991139495745301,-0.3281689047580585,-0.0471184708876535,-0.3201116763520986,-0.0821774544892832,-0.154425190994516,-1.9691175948246384,-1.4487630849471316,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.5_cy=-0.9_cz=13.2.log
1.5,-0.9,13.3,-0.5,7.4,5.8,25.5,2.1,1.9,-5.306036934664007,,,-1.122725831810385,-1.580460491240956,-0.0938692210474982,-0.2921485756523907,-0.0420180695364251,-0.3186646380927413,-0.077849518158473,-0.1475690166698768,-1.996215359249618,-1.3594596268958412,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.5_cy=-0.9_cz=13.3.log
0.3,1.3,13.4,0.0,7.4,5.8,25.5,2.1,1.9,-5.416177489911206,,,-0.9231600814964622,-0.4241904849186539,-0.034234435413964,-1.7390008927322924,-0.0282153595471754,-1.850222020293586,-0.0627930432092398,-0.4045004762010649,-2.1408865347038954,-0.3084857985959388,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.3_cy=1.3_cz=13.4.log
1.5,-0.9,13.3,-1.5,7.4,5.8,25.5,2.1,1.9,-5.39099927834468,,,-1.248810161021538,-1.6267142532160506,-0.0912299137562513,-0.3243511338951066,-0.0432241436792537,-0.2972364267334342,-0.0778338303789496,-0.1473456230596639,-1.9866276338580064,-1.3634091748972423,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.5_cy=-0.9_cz=13.3.log
1.5,-0.9,13.2,-2.0,7.4,5.7,25.5,2.1,1.9,-5.502222288574558,,,-1.111160822561942,-1.7302571684122086,-0.099319772911258,-0.4037951548816636,-0.0513089826563373,-0.3166829616529867,-0.0825100347865372,-0.1560372640960849,-1.9447494990890848,-1.4626630590646528,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.5_cy=-0.9_cz=13.2.log
1.5,-0.8,13.0,-1.0,7.4,5.8,25.5,2.1,1.9,-4.8114435925963335,,,-0.1273104838328436,-1.5405822306638584,-0.1096623925259336,-0.411494702566415,-0.0552246451843529,-0.3673581590410322,-0.090459959115833,-0.1734814145602286,-1.6831625428749248,-1.558523369138129,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.5_cy=-0.8_cz=13.0.log
1.5,-0.8,13.1,-0.5,7.4,5.8,25.5,2.1,1.9,-5.090071210288443,,,-0.5668034276459366,-1.5224308765027672,-0.1041729350108653,-0.3643611713778227,-0.0489997458644211,-0.366260016686283,-0.0857636742875911,-0.1659864351386204,-1.8564864525105804,-1.4953205618076026,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.5_cy=-0.8_cz=13.1.log
1.5,-0.8,13.1,-1.5,7.4,5.8,25.5,2.1,1.9,-5.267913819407113,,,-0.7731387556996197,-1.697395724710077,-0.1007856362266466,-0.4077585079940036,-0.0507178682601079,-0.3410654901526868,-0.0856864904635585,-0.1656162042054347,-1.8309210675070065,-1.5002590657095425,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.5_cy=-0.8_cz=13.1.log
1.5,-0.9,13.2,-2.5,7.5,5.7,25.5,2.1,1.9,-5.548460362653714,,,-1.1296748776221648,-1.7409612339688465,-0.0976982868742197,-0.4276166894705966,-0.0523820247035473,-0.3060403921408579,-0.0811508481274358,-0.1525225805817172,-1.9842525085550733,-1.4533476729993708,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.5_cy=-0.9_cz=13.2.log
0.3,1.3,13.5,0.0,7.4,5.8,25.5,2.1,1.9,-5.514571685169358,,,-1.0780257844598964,-0.7508847411954775,-0.0322301686974242,-1.6951730841537938,-0.0264344861498102,-1.777455960516818,-0.0591572502744384,-0.3765706334961578,-2.1094476561411284,-0.2892940326710231,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.3_cy=1.3_cz=13.5.log
1.5,-0.9,13.3,-2.0,7.4,5.7,25.5,2.1,1.9,-5.4553096409654245,,,-1.270421605440788,-1.6347175157861784,-0.0928664600942283,-0.3772602669196203,-0.0460918645840138,-0.3043197595980018,-0.0782002961495891,-0.1490304874023422,-1.9872814994887449,-1.3779586217133328,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.5_cy=-0.9_cz=13.3.log
1.5,-0.8,13.2,-1.0,7.4,5.8,25.5,2.1,1.9,-5.357391725527123,,,-1.0438967705704272,-1.62571400240995,-0.0957969316514208,-0.3605157902929932,-0.0450363926356658,-0.3395996269537136,-0.0812543873907998,-0.1584205470862798,-1.942970508185681,-1.4194665256072767,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.5_cy=-0.8_cz=13.2.log
1.5,-0.8,13.3,-0.5,7.4,5.8,25.5,2.1,1.9,-5.31479446409503,,,-1.1833257274702191,-1.551846035174094,-0.0908370926044881,-0.3196410438977182,-0.0403112424537539,-0.3381249783560633,-0.0769791617058217,-0.1513899250421673,-1.9963013280066664,-1.3280809893622063,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.5_cy=-0.8_cz=13.3.log
1.5,-0.8,13.3,-1.5,7.4,5.8,25.5,2.1,1.9,-5.389215267496184,,,-1.2617720076814294,-1.616472035064362,-0.088294422137551,-0.3564206599257886,-0.0413780093658715,-0.3150087649701163,-0.0769735141657292,-0.1511062904610298,-1.9890027593355624,-1.3324597539613023,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.5_cy=-0.8_cz=13.3.log
1.5,-0.9,13.3,-2.5,7.5,5.7,25.5,2.1,1.9,-5.464065601612674,,,-1.2751078500878066,-1.6330583792878317,-0.0914507972775027,-0.3996987696737051,-0.0470186967286281,-0.2940775413298979,-0.0769647290580906,-0.145758022845257,-2.0077627982827835,-1.363374034233857,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.5_cy=-0.9_cz=13.3.log
0.3,1.3,13.6,0.0,7.4,5.8,25.5,2.1,1.9,-5.467042195261456,,,-1.1367531904252246,-0.9256789064966142,-0.0303338334197178,-1.6348480379674584,-0.0247590347426012,-1.700193164171651,-0.0557297905324958,-0.3504335870384238,-2.0634712534956634,-0.2711244805832393,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.3_cy=1.3_cz=13.6.log
1.5,-0.8,13.1,-2.0,7.4,5.7,25.5,2.1,1.9,-5.3211592979496345,,,-0.8204442245187238,-1.763173832790926,-0.102607925189659,-0.4751706523820758,-0.0543109904974699,-0.3492883811704814,-0.0860975096584297,-0.1674259430728852,-1.7707710964605212,-1.5143667454831302,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.5_cy=-0.8_cz=13.1.log
1.5,-0.7,13.0,-1.0,7.4,5.8,25.5,2.1,1.9,-4.626778067380656,,,-0.201216101530008,-1.410357590415515,-0.1057617904152721,-0.4529580534435808,-0.0525853380095213,-0.3902735695010051,-0.089366836589761,-0.1778965750127099,-1.5184963888023049,-1.5344420453184284,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.5_cy=-0.7_cz=13.0.log
1.5,-0.7,13.1,-0.5,7.4,5.8,25.5,2.1,1.9,-4.9719694360974245,,,-0.6522213438292965,-1.4272413745056838,-0.1005722826812416,-0.401108157238923,-0.0468837821390479,-0.3893348145065829,-0.0847270276281051,-0.1702215002733282,-1.7440812137792818,-1.464258816966321,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.5_cy=-0.7_cz=13.1.log
1.5,-0.7,13.1,-1.5,7.4,5.8,25.5,2.1,1.9,-5.132678511843551,,,-0.7936696278629825,-1.6248643537983298,-0.0973180158762261,-0.4488867683103308,-0.0483358403434976,-0.3618084606714546,-0.0846686693257652,-0.169783498160541,-1.7207422342617065,-1.4700425766641274,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.5_cy=-0.7_cz=13.1.log
1.5,-0.8,13.1,-2.5,7.5,5.7,25.5,2.1,1.9,-5.454939409857616,,,-0.8453199759824201,-1.811023980611936,-0.1008232866879552,-0.5034726082812995,-0.0554216831224039,-0.3373694563051685,-0.0846398037392646,-0.1635046331211924,-1.868176963820588,-1.5119025136809796,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.5_cy=-0.8_cz=13.1.log
0.3,1.4,13.4,0.0,7.4,5.8,25.5,2.1,1.9,-5.413248900207691,,,-1.0404504857724532,-0.4719101103255525,-0.0330409115413203,-1.6092581800185144,-0.027208833489567,-1.884901987737976,-0.0610454277484677,-0.4113848882261663,-2.113090351689607,-0.294342978100758,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.3_cy=1.4_cz=13.4.log
1.5,-0.8,13.3,-2.0,7.4,5.7,25.5,2.1,1.9,-5.441336875606794,,,-1.2688854610314593,-1.6342995942104608,-0.089884532499127,-0.4158446018118411,-0.0439457802567631,-0.3224522885866463,-0.0773625703295692,-0.1527635444654151,-1.9739412642666136,-1.3496133673470467,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.5_cy=-0.8_cz=13.3.log
1.5,-0.7,13.1,-1.0,7.4,5.8,25.5,2.1,1.9,-5.063007331627887,,,-0.7409048220142722,-1.530426608864218,-0.0989445218583569,-0.4243511274689808,-0.0475627479609102,-0.3751367731019854,-0.0847138501121662,-0.170025716884993,-1.732225667394232,-1.4673787966021337,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.5_cy=-0.7_cz=13.1.log
1.5,-0.7,13.2,-0.5,7.4,5.8,25.5,2.1,1.9,-5.210408803017344,,,-1.019603348337114,-1.5037624539108947,-0.0940110380761325,-0.3751254780218005,-0.0425991440424695,-0.3740361204836517,-0.0802861394477076,-0.162589096056763,-1.8798109990893863,-1.3831537769874558,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.5_cy=-0.7_cz=13.2.log
1.5,-0.7,13.2,-1.5,7.4,5.8,25.5,2.1,1.9,-5.317119388433639,,,-1.100106606259942,-1.6340925159165636,-0.0911847330862656,-0.4201505755772814,-0.0437223868211731,-0.3476957608945668,-0.0802641765330918,-0.1622000397765077,-1.86791152699152,-1.388267355854623,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.5_cy=-0.7_cz=13.2.log
1.5,-0.8,13.3,-2.5,7.5,5.7,25.5,2.1,1.9,-5.474086622823961,,,-1.2672162842936814,-1.641728057642467,-0.0885027553886175,-0.4405170400859788,-0.0447577782906591,-0.311508514219895,-0.0761577512603253,-0.1493304371833801,-2.0169583298265934,-1.3345248895930126,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.5_cy=-0.8_cz=13.3.log
1.5,-0.7,13.1,-2.0,7.4,5.7,25.5,2.1,1.9,-5.165182274940889,,,-0.8219690738478675,-1.7064845793647692,-0.0990813189418986,-0.5237399262841791,-0.0516817236784845,-0.3704680987866595,-0.0851085538743063,-0.1715468012844212,-1.633978936646599,-1.4878356226836331,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.5_cy=-0.7_cz=13.1.log
0.3,1.4,13.6,0.0,7.4,5.8,25.5,2.1,1.9,-5.476823193603195,,,-1.1831663398770615,-0.935463042696938,-0.0293235423741862,-1.5734185739420354,-0.0239219361683353,-1.75430586154107,-0.0542218840564601,-0.3561062774388119,-2.0577251443755813,-0.2589702394325286,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.3_cy=1.4_cz=13.6.log
1.5,-0.7,13.2,-1.0,7.4,5.8,25.5,2.1,1.9,-5.27219594764756,,,-1.073675885098055,-1.57270070258528,-0.0926091809524223,-0.396969101158902,-0.0431413125479593,-0.3604254287201911,-0.0802855117945,-0.1624159032362513,-1.8737542726448737,-1.3859794544405304,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.5_cy=-0.7_cz=13.2.log
1.5,-0.7,13.3,-0.5,7.4,5.8,25.5,2.1,1.9,-5.271763593482319,,,-1.222877682885155,-1.5158872022293508,-0.0879091309616342,-0.3505860719596967,-0.038660891004838,-0.3591189528815448,-0.076064879714977,-0.1552089508622884,-1.9587473646970464,-1.2942224322468974,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.5_cy=-0.7_cz=13.3.log
1.5,-0.7,13.3,-1.5,7.4,5.8,25.5,2.1,1.9,-5.339419211668428,,,-1.2627810436533764,-1.5961808717111126,-0.0854254463920369,-0.392582806176506,-0.0396448269020766,-0.3339909424539655,-0.0760749198379926,-0.1548694680677727,-1.954595130868256,-1.2985767242498696,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.5_cy=-0.7_cz=13.3.log
1.5,-0.7,13.1,-2.5,7.5,5.7,25.5,2.1,1.9,-5.344966400007252,,,-0.8391628479585052,-1.771967758075334,-0.0973795116879046,-0.5550639705033973,-0.0526970349019393,-0.3576330092037096,-0.0836803410202264,-0.1674661037977785,-1.77335204515839,-1.4835158438654616,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.5_cy=-0.7_cz=13.1.log
1.6,-0.9,13.0,-1.0,7.4,5.8,25.5,2.1,1.9,-4.848378831229638,,,-0.4325351129518822,-1.7724484306527302,-0.1137186172418296,-0.3597565030213445,-0.0558596851769834,-0.3389658416854217,-0.0886025295476429,-0.1619195428211242,-1.5419238472240977,-1.5192908162716776,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.6_cy=-0.9_cz=13.0.log
1.5,-0.7,13.2,-2.0,7.4,5.7,25.5,2.1,1.9,-5.3521363290492445,,,-1.1093874792568386,-1.6847087275236845,-0.0928338294615969,-0.4898895268561318,-0.0465261013014242,-0.3559186520287767,-0.0806883734185248,-0.163897454214748,-1.810873378010001,-1.4070449651917445,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.5_cy=-0.7_cz=13.2.log
1.6,-0.9,13.1,-0.5,7.4,5.8,25.5,2.1,1.9,-5.120503562735394,,,-0.7325652142753825,-1.7039243386825549,-0.1080383966909721,-0.3195632324786857,-0.0493561715120449,-0.3378137334948405,-0.0840875948779285,-0.1550414058729075,-1.7519570916774685,-1.5037869267398492,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.6_cy=-0.9_cz=13.1.log
0.3,1.5,13.4,0.0,7.4,5.8,25.5,2.1,1.9,-5.266314296226483,,,-1.1256701085949317,-0.4907605106709525,-0.0318888032343238,-1.3371899244375527,-0.0262361930217593,-1.863557862583548,-0.059315382677596,-0.4180032362928614,-2.070707071223296,-0.2806369047611952,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.3_cy=1.5_cz=13.4.log
1.6,-0.9,13.1,-1.5,7.4,5.8,25.5,2.1,1.9,-5.279748030472547,,,-1.0197865813970566,-1.793781260610558,-0.1045293606584891,-0.3562964129960164,-0.0513353381538763,-0.3152886343887076,-0.0839790357858873,-0.1547182380454614,-1.7154360097483732,-1.5051059527904729,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.6_cy=-0.9_cz=13.1.log
1.6,-0.9,13.1,-1.0,7.4,5.8,25.5,2.1,1.9,-5.214831493445672,,,-0.9001091292593628,-1.7553211727645248,-0.1062926639569923,-0.3370682514505461,-0.0503124967217445,-0.3262286437675357,-0.0840499444166198,-0.1548995883786119,-1.733653252478689,-1.5045625292113982,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.6_cy=-0.9_cz=13.1.log
1.6,-0.9,13.2,-0.5,7.4,5.8,25.5,2.1,1.9,-5.301593850046629,,,-1.0615341941011138,-1.6697940699523317,-0.1008822727017104,-0.2998318081954494,-0.0445833303965628,-0.3249698587460443,-0.0797320481506176,-0.1482410798198543,-1.8688063563313333,-1.4540165986982174,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.6_cy=-0.9_cz=13.2.log
1.5,-0.7,13.3,-2.0,7.4,5.7,25.5,2.1,1.9,-5.377616372832563,,,-1.262070702272467,-1.6238753979559988,-0.0869728859979659,-0.4578902820358053,-0.0419791638851165,-0.3417959118960425,-0.076489076425787,-0.1564928365405649,-1.9202364484081045,-1.317105839436408,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.5_cy=-0.7_cz=13.3.log
1.6,-0.9,13.2,-1.5,7.4,5.8,25.5,2.1,1.9,-5.407463258248754,,,-1.258457499789074,-1.7164004924707117,-0.0978313189698383,-0.3334136332850903,-0.0461960311513394,-0.3033872798550874,-0.0796636493760161,-0.1479599554440938,-1.845443531521596,-1.4565529941464774,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.6_cy=-0.9_cz=13.2.log
1.5,-0.7,13.2,-2.5,7.5,5.7,25.5,2.1,1.9,-5.4668724539806135,,,-1.113292473834008,-1.7220932632917538,-0.0913177651818841,-0.5193611615104601,-0.0473895552568137,-0.343595610698685,-0.0793925652978941,-0.1600602306425571,-1.913275479979348,-1.3956192631740123,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.5_cy=-0.7_cz=13.2.log
0.3,1.5,13.5,0.0,7.4,5.8,25.5,2.1,1.9,-5.402166446205229,,,-1.2067054950166494,-0.7806375002255663,-0.0300715342164039,-1.3927559349685907,-0.0246310224756598,-1.8226806062739345,-0.0559199261479079,-0.3887882531853392,-2.065270324528683,-0.2634468957548961,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.3_cy=1.5_cz=13.5.log
1.6,-0.9,13.2,-1.0,7.4,5.8,25.5,2.1,1.9,-5.366505053068977,,,-1.1793811996467412,-1.698211487615481,-0.0993636983912438,-0.3158634336432442,-0.0453488928033039,-0.3138792468234896,-0.079711967788171,-0.1481231080251746,-1.8571484755375425,-1.455497522256337,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.6_cy=-0.9_cz=13.2.log
1.6,-0.9,13.3,-0.5,7.4,5.8,25.5,2.1,1.9,-5.313601567526348,,,-1.235011216136627,-1.6014519557356834,-0.0942168614128604,-0.2811106748413294,-0.0403978389222174,-0.3124773896997794,-0.0755961297545582,-0.1416766977636143,-1.932406377163716,-1.3815893944702111,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-0.5_cx=1.6_cy=-0.9_cz=13.3.log
1.6,-0.9,13.3,-1.5,7.4,5.8,25.5,2.1,1.9,-5.381672597548459,,,-1.3675614084349943,-1.6182629487011582,-0.091580064385198,-0.3120644881855696,-0.0416516037657856,-0.2917921500047669,-0.0755628717597574,-0.1414432640303857,-1.9184813029132783,-1.3847288271063007,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.5_cx=1.6_cy=-0.9_cz=13.3.log
1.6,-0.9,13.1,-2.0,7.4,5.7,25.5,2.1,1.9,-5.295851192320697,,,-1.0985227711498735,-1.817995616584085,-0.1063729852903634,-0.4154568007215857,-0.0551455786917358,-0.3228375795297324,-0.0843316965037956,-0.1564269477967172,-1.6388151562423443,-1.5081117257941514,1,Done,tetracene_a=7.4_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.0_cx=1.6_cy=-0.9_cz=13.1.log
1.5,-0.7,13.3,-2.5,7.5,5.7,25.5,2.1,1.9,-5.445373647264205,,,-1.2601354614598677,-1.6411745937075466,-0.0856237394036725,-0.485283603426069,-0.0426731901243329,-0.3299874286167323,-0.0753175152349285,-0.1529047341900877,-1.992945404548664,-1.3017669849214144,1,Done,tetracene_a=7.5_b=5.7_theta=25.5_R3=2.1_R4=1.9_A2=-2.5_cx=1.5_cy=-0.7_cz=13.3.log
0.3,1.5,13.6,0.0,7.4,5.8,25.5,2.1,1.9,-5.3850460909307,,,-1.2091301936889067,-0.925756718032062,-0.0283496468327939,-1.4098718976601958,-0.0231187234167009,-1.7702345753787083,-0.0527227625716477,-0.3615091386018321,-2.0404090058873408,-0.2471743063651956,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=0.0_cx=0.3_cy=1.5_cz=13.6.log
1.6,-0.8,13.0,-1.0,7.4,5.8,25.5,2.1,1.9,-4.698183685075492,,,-0.5529254163848236,-1.6976391985081136,-0.109727653558366,-0.396443247795105,-0.0531262516742572,-0.3594540432095527,-0.0875972585054114,-0.166052323707845,-1.3448706467170268,-1.5150055505800992,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A2=-1.0_cx=1.6_cy=-0.8_cz=13.0.log
