cx,cy,cz,A2,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.1,1.5,18.5,-0.2,7.3,5.9,25.5,2.2,2.1,-5.599114852841012,-1.1206638340372592,-1.0134161000605673,-0.0216302697081118,-1.6601906567811966,-0.0202811234630644,-1.8709085148293525,-0.0500627475557848,-0.4447477126959711,-2.033609307720326,-0.2171498354291543,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.1_cy=1.5_cz=18.5.log
0.1,1.5,18.5,-0.3,7.3,5.9,25.5,2.2,2.1,-5.570409407722764,-1.1199923981912434,-1.0099020437337458,-0.0215486933011561,-1.6015812230762094,-0.0203438741154968,-1.875508163124323,-0.050131773808971,-0.4443210058379918,-2.0344878216274083,-0.2170306086773052,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.3_cx=0.1_cy=1.5_cz=18.5.log
0.2,1.3,18.3,-0.4,7.3,5.9,25.5,2.2,2.1,-5.492748770047911,-0.92361314361915,-0.3435993755701929,-0.0269139038864523,-1.7977910495828835,-0.0239771571941673,-1.8881022888235748,-0.059519323403947,-0.4713415863225236,-2.181036507128738,-0.2788528938544914,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.2_cy=1.3_cz=18.3.log
0.2,1.3,18.4,-0.1,7.3,5.9,25.5,2.2,2.1,-5.67528829164803,-1.0233558581676334,-0.7506902129389346,-0.0256086832378059,-1.8477533957920969,-0.022144827991724,-1.865549579495564,-0.0558044642675668,-0.43878009240143,-2.151286258012988,-0.2618661981541663,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.2_cy=1.3_cz=18.4.log
0.2,1.3,18.3,-0.2,7.3,5.9,25.5,2.2,2.1,-5.5397053433116525,-0.8668862397316843,-0.4003764803055674,-0.027152357622981,-1.855729048140347,-0.0237951793242245,-1.9193020861130208,-0.059400096652098,-0.4722452005371451,-2.182335452642292,-0.279103897861205,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.2_cy=1.3_cz=18.3.log
0.2,1.3,18.4,-0.4,7.3,5.9,25.5,2.2,2.1,-5.626424088142812,-1.0852408944629133,-0.6931789214722812,-0.0252949281129986,-1.7970756883732977,-0.0223958319984376,-1.816195918014273,-0.0559801672352477,-0.43761292390991,-2.151643938501365,-0.2614959672791883,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.2_cy=1.3_cz=18.4.log
0.2,1.3,18.3,-0.3,7.3,5.9,25.5,2.2,2.1,-5.520098793087527,-0.8967431655619293,-0.3736508295405656,-0.0270394058898091,-1.8305345212575048,-0.0238830305170267,-1.9044238240458071,-0.059462847537361,-0.4717996685067191,-2.1817142177606,-0.2789846708765253,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.3_cx=0.2_cy=1.3_cz=18.3.log
0.2,1.3,18.5,-0.1,7.3,5.9,25.5,2.2,2.1,-5.643109578406438,-1.1042042465414852,-0.92722132592462,-0.0240273580420762,-1.7972262904513627,-0.0207015548367053,-1.7921685599721968,-0.0524723861599341,-0.4072351647773757,-2.1051830982323736,-0.2454442613525316,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.2_cy=1.3_cz=18.5.log
0.2,1.3,18.5,-0.4,7.3,5.9,25.5,2.2,2.1,-5.601631167344749,-1.1440134812146423,-0.8870355857070535,-0.0237575285136699,-1.765612336806953,-0.0209023579955101,-1.7397777501028031,-0.0526480888947844,-0.4062311486341059,-2.1071221040328965,-0.245080305612646,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.2_cy=1.3_cz=18.5.log
0.2,1.3,18.4,-0.2,7.3,5.9,25.5,2.2,2.1,-5.66525754367467,-1.0463917502202094,-0.7340360975358635,-0.0255020065233111,-1.836979049025104,-0.0222326791845262,-1.850426588440314,-0.0558672152692452,-0.4384035861585289,-2.1514556856127456,-0.2617469711694866,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.2_cy=1.3_cz=18.4.log
0.2,1.3,18.4,-0.3,7.3,5.9,25.5,2.2,2.1,-5.649033272755332,-1.0670242791529745,-0.7148656670469791,-0.0253953295759856,-1.8203123833518475,-0.0223079803399741,-1.8339042500592768,-0.0559174160007387,-0.4380145302275195,-2.1515749125974253,-0.2616214691661298,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.3_cx=0.2_cy=1.3_cz=18.4.log
0.2,1.4,18.3,-0.1,7.3,5.9,25.5,2.2,2.1,-5.5878635981353,-0.9431349800433964,-0.5051894756034017,-0.0263491447549313,-1.7679215734824538,-0.0228852895088493,-1.974140184931457,-0.0576556187588721,-0.4818335535237565,-2.161941377678886,-0.2666227240115404,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.2_cy=1.4_cz=18.3.log
0.2,1.4,18.3,-0.4,7.3,5.9,25.5,2.2,2.1,-5.490687399753369,-1.0031437610741705,-0.4570469085592776,-0.0260102893225848,-1.589162799762562,-0.0231551190372556,-1.955622364766896,-0.0578313217265531,-0.4803965556202456,-2.1591552334139124,-0.2662336677312851,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.2_cy=1.4_cz=18.3.log
0.2,1.3,18.5,-0.2,7.3,5.9,25.5,2.2,2.1,-5.634550342336297,-1.1194401893299073,-0.9158571201842278,-0.0239457816351205,-1.791980307083577,-0.0207705809734761,-1.7758093741722405,-0.0525288622593507,-0.4069214097689837,-2.1058733591344208,-0.2453250344842672,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.2_cy=1.3_cz=18.5.log
0.2,1.4,18.5,-0.1,7.3,5.9,25.5,2.2,2.1,-5.689394716871902,-1.1461658403277395,-0.9565950694959612,-0.0232555207330733,-1.765530760632828,-0.0200301194563508,-1.8558922004885967,-0.0510228381026536,-0.4146084072999656,-2.105390176642686,-0.234638539259322,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.2_cy=1.4_cz=18.5.log
0.2,1.3,18.5,-0.3,7.3,5.9,25.5,2.2,2.1,-5.620767085580155,-1.13271830114536,-0.902447231579572,-0.0238516551908105,-1.7816389424260706,-0.0208270568400621,-1.7582767449785024,-0.0525916132610291,-0.4065825543366372,-2.1065134194213897,-0.2451995324809104,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.3_cx=0.2_cy=1.3_cz=18.5.log
0.2,1.4,18.5,-0.4,7.3,5.9,25.5,2.2,2.1,-5.618639826076105,-1.1667105176020414,-0.9365147491917014,-0.0229919664561748,-1.6585654057562351,-0.0202246473636478,-1.820513186743483,-0.0512048160890117,-0.4135102645959705,-2.1069024755852297,-0.2342620332492515,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.2_cy=1.4_cz=18.5.log
0.2,1.5,18.3,-0.1,7.3,5.9,25.5,2.2,2.1,-5.4778422699309886,-1.0196723744738847,-0.5550576953683048,-0.0254706309642642,-1.5189695311710238,-0.0221009021624922,-1.9587034392170608,-0.0559864422539249,-0.4906124182743951,-2.126857293653302,-0.2543988290708512,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.2_cy=1.5_cz=18.3.log
0.2,1.4,18.3,-0.2,7.3,5.9,25.5,2.2,2.1,-5.565106948371977,-0.9660014442633836,-0.4922941450495273,-0.0262361930217593,-1.718423584708944,-0.0229731411673128,-1.9709775345399976,-0.0577120947418734,-0.4813691962044686,-2.161075414041989,-0.2664972220081836,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.2_cy=1.4_cz=18.3.log
